ESPT_CD_ID;EMBA_CD_ID;PORT_CD_ID_ORIGEM;PORT_CD_ID_DESTINO;ESPT_TX_NUM_ESCALA;ESPT_DT_QTO_BOLETIM;ESPT_DT_QTP_BOLETIM;ESPT_NR_DIST_NAVEGADA;ESPT_NR_DIST_TABELADA;ESPT_NR_COMB_EXI_MFO;ESPT_NR_OLEO_PESADO;ESPT_NR_COMB_EXI_MDO_MGO;ESPT_NR_OLEO_DIESEL;ESPT_MD_VELOC_TP;ESPT_MD_CONS_FO;ESPT_MD_CONS_DO;ESPT_IN_CARGA_LASTRO;CEVG_NR_TEMPO;CEVG_NR_OLEO_PESADO;CEVG_NR_OLEO_DIESEL;CEVG_NR_DISTANCIA_NAV;CONSUMO_FO_VIAGEM;CONSUMO_DO_VIAGEM;CONSUMO_TOTAL;CONSUMO_MEDIO_VIAGEM;CONSUMO_FO_DCE;CONSUMO_DO_DCE;CONSUMO_TOTAL_DCE;CONSUMO_MEDIO_DCE;CONSUMO_DO_FCE;CONSUMO_FO_FCE;CONSUMO_TOTAL_FCE;CONSUMO_MEDIO_FCE;VELOC_MEDIA_VIAGEM;VELOC_MEDIA_FCE;VELOC_MEDIA_DCE;TEMPO_VIAGEM
280535;1YIH;BELM;MAUS;309;6/8/2019 6:48 PM;6/12/2019 4:12 AM;1049;1052;458.46;109.1;504.57;113.03;15.4;16.9;1;L;72.4;41.07;3.55;929;46.11;3.93;50.04;20.96;41.07;3.55;44.62;20.82;0.38;5.04;5.42;22.14;0.36;0.04;12.83;2913
281058;1YJC;BELM;MAUS;303;6/14/2019 4:06 AM;6/17/2019 7:18 PM;1019;1052;276.55;36.7;318.3;40.75;15;15.5;1.3;L;78.3;36.85;3.6;885;41.75;4.05;45.8;22.25;36.85;3.6;40.45;21.88;0.45;4.9;5.35;25.05;11.71;15.4;11.3;87
282053;1YJC;BELM;MAUS;309;6/28/2019 3:12 AM;7/1/2019 5:24 PM;1020;1052;181.5;20.1;222.4;24.25;15;15.5;1.3;L;77.4;36.7;3.65;885;40.9;4.15;45.05;22.64;36.7;3.65;40.35;21.93;0.5;4.2;4.7;28.72;11.86;15.7;11.43;86
282933;1YJC;BELM;MAUS;315;7/11/2019 2:42 AM;7/14/2019 4:06 PM;1020;1052;180.95;79.6;221.65;83.55;15;15.5;1.3;L;76.5;36.8;3.55;885;40.7;3.95;44.65;22.84;36.8;3.55;40.35;21.93;0.4;3.9;4.3;31.4;12;15.88;11.57;85
284409;1YJC;BELM;MAUS;321;7/21/2019 10:36 PM;7/25/2019 12:36 PM;1020;1052;281.9;67.15;323.5;70.95;15;15.5;1.3;L;76.5;37.3;3.4;885;41.6;3.8;45.4;22.47;37.3;3.4;40.7;21.74;0.4;4.3;4.7;28.72;11.86;14.21;11.57;86
284398;25R5;BELM;MAUS;107;7/25/2019 5:00 PM;7/29/2019 7:00 PM;1083;1052;288;25;329;25;13;14;3;L;83.5;33.14;0;902;41;0;41;26.41;33.14;0;33.14;27.22;0;7.86;7.86;23.03;11.05;12.48;10.8;98
285300;1YJC;BELM;MAUS;327;8/6/2019 11:54 AM;8/10/2019 1:12 AM;1025;1052;187.3;50;227.7;53.8;15;15.5;1.3;L;76;36.1;3.4;885;40.4;3.8;44.2;23.19;36.1;3.4;39.5;22.41;0.4;4.3;4.7;29.79;0.35;0.05;11.64;2917
286107;1YLJ;BELM;MAUS;315;8/15/2019 12:00 PM;8/19/2019 10:36 AM;1076;1052;271.37;51.67;309.58;51.72;13.5;11.5;0.05;L;78.8;32.2;0;875;38.21;0.05;38.26;28.12;32.2;0;32.2;27.17;0.05;6.01;6.06;33.17;11.45;13.22;11.1;94
288776;25R5;BELM;MAUS;135;10/4/2019 5:30 PM;10/8/2019 12:30 PM;776.5;1052;274;20;319;21;13;14;3;L;67.4;35.83;0.75;777;45;1;46;16.88;35.83;0.75;36.58;21.24;0.25;9.17;9.42;-0.05;0.27;0;11.53;2923
288896;1YJC;BELM;MAUS;341;10/8/2019 1:30 PM;10/11/2019 9:36 PM;1021;1052;326.62;82.08;363.79;85.5;15;15.5;1.3;L;71.1;32.17;3.02;885;37.17;3.42;40.59;25.15;32.17;3.02;35.19;25.15;0.4;5;5.4;25.19;0.46;0.06;12.45;2216
289898;1YJC;BELM;MAUS;347;10/23/2019 12:00 PM;10/27/2019 12:36 AM;1022;1052;239.51;65.6;276.53;69.19;15;15.5;1.3;L;71.9;32.72;3.47;884;37.02;3.59;40.61;25.17;32.72;3.47;36.19;24.43;0.12;4.3;4.42;31.22;12.17;11.4;12.29;84
290202;1YJC;BELM;MAUS;353;11/7/2019 2:30 PM;11/10/2019 11:24 PM;1025;1052;150.62;49.18;188.51;52.48;15;15.5;1.3;L;71.6;33.03;2.94;885;37.89;3.3;41.19;24.88;33.03;2.94;35.97;24.6;0.36;4.86;5.22;26.82;0.46;0.07;12.36;2216
290774;1YJC;BELM;MAUS;359;11/19/2019 12:12 PM;11/22/2019 7:06 PM;1020;1052;364.34;87.92;401.84;91.01;15;15.5;1.3;L;69.7;33;2.74;885;37.5;3.09;40.59;25.13;33;2.74;35.74;24.76;0.35;4.5;4.85;27.84;13.08;16.27;12.7;78
291336;28VV;BELM;MAUS;41;11/27/2019 3:12 PM;12/1/2019 10:06 AM;1055;1052;276.84;63.85;309.78;67.61;13.5;11.5;1.2;L;80.4;28.2;3.27;912;32.94;3.76;36.7;28.75;28.2;3.27;31.47;28.98;0.49;4.74;5.23;27.34;11.72;14.9;11.34;90
291480;1YJC;BELM;MAUS;365;12/1/2019 11:00 AM;12/4/2019 8:30 PM;1023;1052;275.97;75.23;312.11;78.54;15;15.5;1.3;L;72;31.39;2.86;885;36.14;3.31;39.45;25.93;31.39;2.86;34.25;25.84;0.45;4.75;5.2;26.54;0.47;0.07;12.29;2169
292766;1WPJ;BELM;MAUS;459;12/29/2019 9:00 PM;1/2/2020 7:00 AM;1050;1052;105;26;143;37;13.5;18;3;L;74;32;9.2;890;38;11;49;21.43;32;9.2;41.2;21.6;1.8;6;7.8;20.51;1.31;0.22;12.03;802
220447;0P9L;BELM;PECE;469;8/15/2014 4:30 AM;8/17/2014 12:42 PM;690;708;785;90.4;860.9;90.4;14;38.2;0.2;L;7;6.7;0;80;75.9;0;75.9;9.09;6.7;0;6.7;11.94;0;69.2;69.2;8.82;12.32;12.45;11.43;56
140977;121;BELM;PGUA;1365;4/12/2010 1:00 PM;4/21/2010 1:30 PM;2528;2530;170;28;335;55;12.2;18.5;3;L;7;5;1;80;165;27;192;13.17;5;1;6;13.33;26;160;186;13.16;11.7;11.71;11.43;216
205860;1BW2;BELM;PGUA;121;9/19/2013 12:30 PM;9/27/2013 11:00 AM;2517;2562;571;160;857;160;13;30;1;L;6;9;0;76;286;0;286;8.8;9;0;9;8.44;0;277;277;8.81;13.25;13.27;12.67;190
112232;132;BELM;RIOJ;969;4/25/2009 2:00 PM;5/3/2009 12:30 AM;2218;2218;996;117;1138;152;;;;C;5.5;4.36;0.61;80;142;35;177;12.53;4.36;0.61;4.97;16.1;34.39;137.64;172.03;12.43;12.46;12.39;14.55;178
113602;136;BELM;RIOJ;1069;5/22/2009 3:30 PM;6/3/2009 11:00 AM;2324;2174;491.38;40.55;688;74;;;;C;5;0.2;0;28;196.62;33.45;230.07;10.1;0.2;0;0.2;140;33.45;196.42;229.87;9.99;8.21;8.26;5.6;283
127108;121;BELM;RIOJ;1311;11/10/2009 9:30 PM;11/18/2009 3:30 PM;2212;2210;340;56;470;82;12;20;3;C;7;5;1;82;130;26;156;14.18;5;1;6;13.67;25;125;150;14.2;2.44;2.37;11.71;906
135349;131;BELM;RIOJ;1009;1/4/2010 3:00 PM;1/11/2010 6:00 PM;2200;2212;713;137;843;161;12.5;22.5;1;L;6.42;4.5;1;80;130;24;154;14.29;4.5;1;5.5;14.55;23;125.5;148.5;14.28;0.43;0.41;12.46;5139
184153;118;BELM;RIOJ;1755;9/25/2012 10:00 PM;10/4/2012 5:00 PM;2231;2231;419.5;103.8;578;129;12.2;18.5;3;L;10;7.7;1.3;90;158.5;25.2;183.7;12.14;7.7;1.3;9;10;23.9;150.8;174.7;12.26;10.57;10.65;9;211
194465;131;BELM;RIOJ;1293;2/2/2013 3:30 PM;2/10/2013 7:00 AM;2295;2231;234;142.5;408;155;12.5;22.5;1;L;6.75;6.46;1;80;174;12.5;186.5;12.31;6.46;1;7.46;10.72;11.5;167.54;179.04;12.37;0.4;0.38;11.85;5799
197874;0L4J;BELM;RIOJ;305;5/2/2013 5:42 AM;5/9/2013 6:48 PM;2198;2231;287.5;48.5;500.6;60.9;13;28;0;L;5.5;6.7;0;67;213.1;12.4;225.5;9.75;6.7;0;6.7;10;12.4;206.4;218.8;9.74;0.43;0.42;12.18;5101
198273;146;BELM;RIOJ;183;5/9/2013 11:48 AM;5/16/2013 10:18 AM;2290;2231;992;33.4;1186;35;13;28;0;L;5.4;5.2;0;80;194;1.6;195.6;11.71;5.2;0;5.2;15.38;1.6;188.8;190.4;11.61;13.8;13.76;14.81;166
207116;134;BELM;RIOJ;1443;10/20/2013 1:30 PM;10/28/2013 6:45 PM;2240;2231;653.5;66.1;837;74;11.8;23;1;C;6.5;6.22;0.27;84;183.5;7.9;191.4;11.7;6.22;0.27;6.49;12.94;7.63;177.28;184.91;11.66;11.37;11.32;12.92;197
230365;0F3V;BELM;RIOJ;693;6/27/2015 7:30 AM;7/5/2015 12:00 PM;2182;2231;209.14;5.6;372.98;18.23;11;18;0.5;L;6.5;7.6;0.13;80;163.84;12.63;176.47;12.36;7.6;0.13;7.73;10.35;12.5;156.24;168.74;12.46;11.13;11.09;12.31;196
230447;138;BELM;RIOJ;1545;6/29/2015 10:00 AM;7/7/2015 11:00 AM;2214;2231;650;68;846;70;12.3;23;0.5;C;7;7;0;82;196;2;198;11.18;7;0;7;11.71;2;189;191;11.16;11.47;11.46;11.71;193
230730;4321;BELM;RIOJ;321;7/9/2015 7:00 AM;7/16/2015 1:00 PM;2236;2231;518.5;108.1;745.3;110;13.5;32.5;0;L;5.2;6.6;0;75;226.8;1.9;228.7;9.78;6.6;0;6.6;11.36;1.9;220.2;222.1;9.73;12.85;12.8;14.42;174
230940;1HZQ;BELM;RIOJ;161;7/16/2015 2:00 AM;7/22/2015 1:00 PM;2454;2231;614;99;828;102;13;30;1;L;8;10;0;73;214;3;217;11.31;10;0;10;7.3;3;204;207;11.5;15.83;16.2;9.12;155
158692;6135;BELM;COAR;1455;2/9/2011 3:00 PM;2/14/2011 6:48 PM;1355;1270;201.88;49.08;246.48;53.88;15;15.25;1;L;115.31;40.91;4.08;1329;44.6;4.8;49.4;27.43;40.91;4.08;44.99;29.54;0.72;3.69;4.41;5.9;11.02;3.38;11.53;123
158841;0YLN;BELM;COAR;45;2/14/2011 3:30 AM;2/18/2011 3:30 PM;1320;1270;489.71;94.44;547.82;100.2;14.5;18;1.25;L;100.22;58.11;5.14;1320;58.11;5.76;63.87;20.67;58.11;5.14;63.25;20.87;0.62;0;0.62;0;12.22;0;13.17;108
159376;6868;BELM;COAR;409;2/19/2011 3:12 PM;2/24/2011 5:48 PM;1270;1270;393.1;89.08;439.6;94.4;13.8;17;1.5;L;108.3;45.8;4.72;1266;46.5;5.32;51.82;24.51;45.8;4.72;50.52;25.06;0.6;0.7;1.3;3.08;10.41;0.29;11.69;122
159994;0U7H;BELM;COAR;109;3/13/2011 5:42 PM;3/18/2011 2:30 PM;1320;1270;344.07;46.19;391.68;50.62;9.5;9.45;1.05;L;106.8;42.99;4.09;1184;47.61;4.43;52.04;25.37;42.99;4.09;47.08;25.15;0.34;4.62;4.96;27.42;11.38;14.78;11.09;116
161141;13JB;BELM;COAR;5;3/23/2011 2:12 PM;3/29/2011 1:30 PM;1336;1270;121.3;47.17;167.3;55.12;15;15.25;1;L;121.92;45.7;6.62;1330;46;7.95;53.95;24.76;45.7;6.62;52.32;25.42;1.33;0.3;1.63;3.68;9.34;0.28;10.91;143
162003;6868;BELM;COAR;423;3/31/2011 10:12 AM;4/10/2011 5:48 PM;1270;1270;314.8;90.6;364;105.2;13.8;17;1.5;L;113.9;47.7;6.9;1259;49.2;14.6;63.8;19.91;47.7;6.9;54.6;23.06;7.7;1.5;9.2;1.2;0.28;0;11.05;4495
162002;13JB;BELM;COAR;9;4/7/2011 4:12 AM;4/13/2011 7:30 PM;1355;1270;145.7;31.07;189;37.8;15;15.25;1;L;122.03;43.1;4.56;1353;43.3;6.73;50.03;27.08;43.1;4.56;47.66;28.39;2.17;0.2;2.37;0.84;8.52;0.05;11.09;159
163451;13JB;BELM;COAR;13;4/19/2011 2:48 PM;4/27/2011 7:18 PM;1350;1270;239.4;15.12;284.2;23.95;15;15.25;1;C;124.05;44.6;4.66;1347;44.8;8.83;53.63;25.17;44.6;4.66;49.26;27.34;4.17;0.2;4.37;0.69;6.89;0.04;10.86;196
163652;137U;BELM;COAR;11;4/29/2011 2:30 AM;5/4/2011 4:18 PM;1276;1270;298.15;46.05;355.2;52.3;15;16.5;1.2;L;105.4;55.8;5.65;1276;57.05;6.25;63.3;20.16;55.8;5.65;61.45;20.76;0.6;1.25;1.85;0;9.59;0;12.11;133
163656;6868;BELM;COAR;431;5/1/2011 11:42 AM;5/7/2011 5:48 PM;1293;1270;208.8;53.6;258;62.4;13.6;18;1.5;C;117.1;47.9;6.7;1274;49.2;8.8;58;22.29;47.9;6.7;54.6;23.33;2.1;1.3;3.4;5.59;0.3;0;10.88;4350
165167;137U;BELM;COAR;19;5/17/2011 8:00 AM;5/23/2011 3:48 PM;1264;1270;298.2;74.82;351.4;81.6;15;16.5;1.2;C;100.83;52.05;4.55;1264;53.2;6.78;59.98;21.07;52.05;4.55;56.6;22.33;2.23;1.15;3.38;0;8.37;0;12.54;151
165142;13JB;BELM;COAR;21;5/26/2011 7:30 PM;6/2/2011 10:15 PM;1354;1270;73.7;17.7;117.1;30.25;15;15.25;1;L;119.44;43.3;9.91;1352;43.4;12.55;55.95;24.2;43.3;9.91;53.21;25.41;2.64;0.1;2.74;0.73;7.96;0.04;11.32;170
166361;137U;BELM;COAR;31;7/1/2011 8:30 AM;7/5/2011 8:42 PM;1277;1270;305.6;72.3;360.7;78.1;15;16.5;1.2;L;101.66;54.9;5.4;1277;55.1;5.8;60.9;20.97;54.9;5.4;60.3;21.18;0.4;0.2;0.6;0;0.44;0;12.56;2892
166948;137U;BELM;COAR;35;7/15/2011 6:30 PM;7/23/2011 7:36 PM;1277;1270;204.5;48.9;254.6;59.6;15;16.5;1.2;L;104.4;48.35;5.3;1277;50.1;10.7;60.8;21;48.35;5.3;53.65;23.8;5.4;1.75;7.15;0;6.62;0;12.23;193
169237;137U;BELM;COAR;49;9/4/2011 12:30 AM;9/9/2011 3:12 PM;1279;1270;193.2;43.75;241.7;50;15;16.5;1.2;L;86.4;46.4;4.1;1096;48.5;6.25;54.75;23.36;46.4;4.1;50.5;21.7;2.15;2.1;4.25;43.06;0.35;0.05;12.69;3686
169695;137U;BELM;COAR;53;9/16/2011 8:00 AM;9/20/2011 2:48 PM;1279;1270;96.75;84.95;144.7;89.3;15;16.5;1.2;L;83.8;41.55;3.53;1097;47.95;4.35;52.3;24.46;41.55;3.53;45.08;24.33;0.82;6.4;7.22;25.21;12.54;10;13.09;102
170105;137U;BELM;COAR;59;9/28/2011 8:30 AM;10/4/2011 5:00 PM;1279;1270;271.24;70.14;316.2;76.7;15;16.5;1.2;L;100.16;44.4;4.31;1279;44.96;6.56;51.52;24.83;44.4;4.31;48.71;26.26;2.25;0.56;2.81;0;8.41;0;12.77;152
170560;137U;BELM;COAR;63;10/11/2011 7:30 PM;10/18/2011 3:36 PM;1279;1270;179.78;54.68;226.5;62.15;15;16.5;1.2;L;98.8;46.22;4.77;1279;46.72;7.47;54.19;23.6;46.22;4.77;50.99;25.08;2.7;0.5;3.2;0;7.8;0;12.95;164
171413;137U;BELM;COAR;69;10/26/2011 5:12 AM;11/3/2011 3:00 PM;1279;1270;229.96;82.1;279.1;90.7;15;16.5;1.2;L;121.24;48.2;4.3;1279;49.14;8.6;57.74;22.15;48.2;4.3;52.5;24.36;4.3;0.94;5.24;0;6.36;0;10.55;201
171711;137U;BELM;COAR;75;11/12/2011 6:30 AM;11/18/2011 3:42 PM;1279;1270;136.42;66;184.3;72.6;15;16.5;1.2;L;94.3;47.4;3.95;1279;47.88;6.6;54.48;23.48;47.4;3.95;51.35;24.91;2.65;0.48;3.13;0;8.36;0;13.56;153
172110;137U;BELM;COAR;79;11/25/2011 6:30 PM;12/4/2011 4:30 PM;1279;1270;304.1;48.6;351.7;57.95;15;16.5;1.2;L;97.26;46.7;4.35;1279;47.6;9.35;56.95;22.46;46.7;4.35;51.05;25.05;5;0.9;5.9;0;5.98;0;13.15;214
173169;137U;BELM;COAR;87;12/30/2011 11:00 PM;1/6/2012 5:00 PM;1279;1270;300.49;93.25;349.4;100.1;15;16.5;1.2;L;98.1;48.41;4.25;1279;48.91;6.85;55.76;22.94;48.41;4.25;52.66;24.29;2.6;0.5;3.1;0;0.35;0;13.04;3690
173787;137U;BELM;COAR;91;1/13/2012 10:00 AM;1/22/2012 6:30 PM;1279;1270;205.74;76.66;255.14;85.83;15;16.5;1.2;L;98.9;48.4;4.35;1279;49.4;9.17;58.57;21.84;48.4;4.35;52.75;24.25;4.82;1;5.82;0;5.71;0;12.93;224
174331;137U;BELM;COAR;95;1/28/2012 11:00 PM;2/6/2012 6:00 PM;1279;1270;316.79;61.51;367.19;69.96;15;16.5;1.2;L;103.64;48.9;4.45;1279;50.4;8.45;58.85;21.73;48.9;4.45;53.35;23.97;4;1.5;5.5;0;0.42;0;12.34;3019
174777;130F;BELM;COAR;83;2/7/2012 6:30 AM;2/17/2012 4:30 PM;1270;1270;248.16;70.76;304.16;80.64;15;16.5;1.2;L;84.7;46.21;9.21;1063;56;9.88;65.88;19.28;46.21;9.21;55.42;19.18;0.67;9.79;10.46;19.79;5.08;1.25;12.55;250
175510;137U;BELM;COAR;103;3/7/2012 6:30 AM;3/17/2012 6:00 PM;1279;1270;298.57;68.85;351.17;80.55;15;16.5;1.2;L;102.27;50.6;4.8;1279;52.6;11.7;64.3;19.89;50.6;4.8;55.4;23.09;6.9;2;8.9;0;5.1;0;12.51;251
176663;137U;BELM;COAR;111;4/12/2012 12:00 PM;4/19/2012 6:36 PM;1279;1270;302.42;81.44;355.37;89.34;15;16.5;1.2;L;92.7;45.5;4.6;1251;52.95;7.9;60.85;21.02;45.5;4.6;50.1;24.97;3.3;7.45;10.75;2.6;7.35;0.34;13.5;174
176895;130F;BELM;COAR;101;4/19/2012 6:18 PM;4/30/2012 3:24 PM;1270;1270;384.68;90.67;441.7;100.85;15;16.5;1.2;L;86;48.49;9.64;1059;57.02;10.18;67.2;18.9;48.49;9.64;58.13;18.22;0.54;8.53;9.07;23.26;4.87;1.21;12.31;261
177097;137U;BELM;COAR;115;4/26/2012 10:00 PM;5/3/2012 5:00 PM;1279;1270;204.32;65.89;258.62;73.19;15;16.5;1.2;L;90.9;47.4;4.45;1279;54.3;7.3;61.6;20.76;47.4;4.45;51.85;24.67;2.85;6.9;9.75;0;7.85;0;14.07;163
177594;13JB;BELM;COAR;115;5/13/2012 12:30 PM;5/18/2012 7:45 PM;1330;1270;330.6;37.4;386.2;42.1;;;;C;118.13;55.5;4.5;1325;55.6;4.7;60.3;22.06;55.5;4.5;60;22.08;0.2;0.1;0.3;16.67;10.47;0.56;11.22;127
177617;0YLN;BELM;COAR;201;5/17/2012 8:54 PM;5/23/2012 7:48 PM;1280;1270;582.03;147.86;644.84;155.15;13;13;1.25;L;104.7;57.5;4.8;1156;62.81;7.29;70.1;18.26;57.5;4.8;62.3;18.56;2.49;5.31;7.8;15.9;9.01;3.32;11.04;142
177616;130F;BELM;COAR;111;5/21/2012 5:24 AM;5/26/2012 3:18 PM;1270;1270;256.94;64.75;315.3;69.95;15;16.5;1.2;L;89;51.45;4.73;1058;58.36;5.2;63.56;19.98;51.45;4.73;56.18;18.83;0.47;6.91;7.38;28.73;9.84;5.3;11.89;129
177962;137U;BELM;COAR;123;5/27/2012 10:06 AM;6/1/2012 4:42 PM;1290;1270;183.17;32.94;236.77;38.84;15;16.5;1.2;L;94.9;47.6;4.95;1057;53.6;5.9;59.5;21.68;47.6;4.95;52.55;20.11;0.95;6;6.95;33.53;10.24;7.49;11.14;126
178298;0YLN;BELM;COAR;207;5/30/2012 7:18 AM;6/4/2012 6:18 PM;1282;1270;472.79;130.98;537.82;137.16;13;13;1.25;L;105.3;57.8;4.78;1181;65.03;6.18;71.21;18;57.8;4.78;62.58;18.87;1.4;7.23;8.63;11.7;9.79;3.93;11.22;131
178300;130F;BELM;COAR;115;6/3/2012 4:18 PM;6/8/2012 3:06 PM;1270;1270;402.07;101.81;457.32;106.65;15;16.5;1.2;L;87.7;47.83;4.83;1058;55.25;4.84;60.09;21.13;47.83;4.83;52.66;20.09;0.01;7.42;7.43;28.53;0.35;0.06;12.06;3670
178336;0YLN;BELM;COAR;211;6/11/2012 4:12 AM;6/16/2012 5:30 PM;1285;1270;533.21;163.99;597.33;170.92;13;13;1.25;L;97;53.84;4.42;1073;64.12;6.93;71.05;18.09;53.84;4.42;58.26;18.42;2.51;10.28;12.79;16.58;9.66;5.89;11.06;133
178911;130F;BELM;COAR;123;6/21/2012 8:18 PM;6/26/2012 3:18 PM;1270;1270;276.56;83.32;337.35;87.99;15;16.5;1.2;L;89.4;51.44;4.09;1058;60.79;4.67;65.46;19.4;51.44;4.09;55.53;19.05;0.58;9.35;9.93;21.35;11.04;8.28;11.83;115
178910;0YLN;BELM;COAR;217;6/27/2012 5:24 AM;7/2/2012 5:48 PM;1320;1270;403.06;140.58;464.11;147.35;13;13;1.25;L;102.3;55.34;4.95;1135;61.05;6.77;67.82;19.46;55.34;4.95;60.29;18.83;1.82;5.71;7.53;24.57;10;6.23;11.09;132
179205;130F;BELM;COAR;129;7/3/2012 4:06 AM;7/9/2012 4:00 PM;1270;1270;359.74;70.6;416.97;76.54;15;16.5;1.2;L;87.5;48.82;5.41;1058;57.23;5.94;63.17;20.1;48.82;5.41;54.23;19.51;0.53;8.41;8.94;23.71;0.29;0.05;12.09;4427
179207;0U7H;BELM;COAR;255;7/5/2012 3:00 PM;7/10/2012 6:12 PM;1320;1270;234.74;43.21;285.7;47.81;13.5;12.6;1.05;C;123.2;50.96;4.6;1320;50.96;4.6;55.56;23.76;50.96;4.6;55.56;23.76;0;0;0;0;0.36;0;10.71;3675
179552;6868;BELM;COAR;569;7/7/2012 4:30 AM;7/14/2012 6:30 PM;1285;1270;311.67;48.27;368.21;55.1;13.8;17;1.5;L;113.8;54.52;4.3;1273;56.54;6.83;63.37;20.28;54.52;4.3;58.82;21.64;2.53;2.02;4.55;2.64;7.06;0.18;11.19;182
179730;0YLN;BELM;COAR;225;7/12/2012 5:12 AM;7/18/2012 5:48 PM;1323;1270;275.96;116.67;339.69;125.28;13;13;1.25;C;100.9;56.4;4.53;1134;63.73;8.61;72.34;18.29;56.4;4.53;60.93;18.61;4.08;7.33;11.41;16.56;8.48;3.43;11.24;156
179883;0U7H;BELM;COAR;259;7/17/2012 6:18 PM;7/22/2012 4:36 PM;1320;1270;148.17;64.35;197.14;69.01;13.5;12.6;1.05;L;118.3;48.97;4.66;1320;48.97;4.66;53.63;24.61;48.97;4.66;53.63;24.61;0;0;0;0;11.19;0;11.16;118
180436;0YLN;BELM;COAR;231;7/26/2012 4:18 PM;8/2/2012 5:30 PM;1320;1270;167.27;94.4;230.94;103.77;14.5;18;1.25;L;101.2;56.42;4.61;1145;63.67;9.37;73.04;18.07;56.42;4.61;61.03;18.76;4.76;7.25;12.01;14.57;7.81;2.58;11.31;169
180483;130F;BELM;COAR;141;8/4/2012 7:00 PM;8/9/2012 4:42 PM;1270;1270;112.6;93.48;169.19;98.24;15;16.5;1.2;L;82.8;48.47;4.2;1058;56.59;4.76;61.35;20.7;48.47;4.2;52.67;20.09;0.56;8.12;8.68;24.42;0.35;0.06;12.78;3669
180898;0YLN;BELM;COAR;237;8/10/2012 6:48 AM;8/18/2012 4:24 PM;1322;1270;559.67;140.3;622.1;152.02;14.5;18;1.25;L;97.4;54.9;4.52;1146;62.43;11.72;74.15;17.83;54.9;4.52;59.42;19.29;7.2;7.53;14.73;11.95;6.58;1.7;11.77;201
180900;130F;BELM;COAR;145;8/16/2012 6:36 AM;8/22/2012 2:12 PM;1248;1270;296.33;80.4;351.47;86.31;15;16.5;1.2;L;80.4;47.86;5.23;1058;55.14;5.91;61.05;20.44;47.86;5.23;53.09;19.93;0.68;7.28;7.96;23.87;8.26;2.69;13.16;151
181497;6868;BELM;COAR;581;8/21/2012 2:00 PM;8/26/2012 5:12 PM;1288;1270;294.7;55.9;342.5;64.36;13.8;17;1.5;L;111.7;47.73;7.98;1288;47.8;8.46;56.26;22.89;47.73;7.98;55.71;23.12;0.48;0.07;0.55;0;10.47;0;11.53;123
182277;130F;BELM;COAR;149;8/29/2012 3:42 AM;9/2/2012 2:18 PM;1244;1270;191.47;69.3;244.46;73.16;13;14.6;1.2;L;81.8;45.99;3.41;1058;52.99;3.86;56.85;21.88;45.99;3.41;49.4;21.42;0.45;7;7.45;24.97;11.74;7.69;12.93;106
183177;6868;BELM;COAR;587;9/1/2012 7:42 PM;9/6/2012 4:48 PM;1282;1270;416.57;99.78;459.95;106.64;13.8;17;1.5;L;108.4;43.38;5.91;1282;43.38;6.86;50.24;25.52;43.38;5.91;49.29;26.01;0.95;0;0.95;0;0.35;0;11.83;3645
183482;0YLN;BELM;COAR;247;9/7/2012 2:48 PM;9/17/2012 3:48 PM;1323;1270;337.48;95.81;400.22;110.24;13;13;1.25;L;94.7;55;4.29;1141;62.74;14.43;77.17;17.14;55;4.29;59.29;19.24;10.14;7.74;17.88;10.18;0.79;0.11;12.05;1681
184091;6868;BELM;COAR;591;9/14/2012 11:00 PM;9/22/2012 5:00 PM;1294;1270;338.23;69.39;381.47;81.02;13.8;17;1.5;L;112.8;43.24;8.53;1294;43.24;11.63;54.87;23.58;43.24;8.53;51.77;25;3.1;0;3.1;0;6.96;0;11.47;186
184950;6868;BELM;COAR;595;9/29/2012 12:30 AM;10/4/2012 5:12 PM;1291;1270;250.22;52;298.96;57.39;13.8;17;1.5;L;110.3;48.74;4.34;1291;48.74;5.39;54.13;23.85;48.74;4.34;53.08;24.32;1.05;0;1.05;0;9.49;0;11.7;136
184344;0YLN;BELM;COAR;251;9/25/2012 8:00 PM;10/7/2012 4:06 PM;1323;1270;582.54;65.53;643.52;82.86;13;13;1.25;L;93;53.18;4.2;1143;60.98;17.33;78.31;16.89;53.18;4.2;57.38;19.92;13.13;7.8;20.93;8.6;4.66;0.94;12.29;284
185607;0YLN;BELM;COAR;257;10/15/2012 11:12 AM;10/21/2012 4:30 PM;1326;1270;472.99;44.7;533.76;53;13;13;1.25;L;92.4;52.37;4.47;1318;60.77;8.3;69.07;19.2;52.37;4.47;56.84;23.19;3.83;8.4;12.23;0.65;8.9;0.14;14.26;149
186311;130F;BELM;COAR;167;10/25/2012 3:06 AM;11/2/2012 2:18 PM;1250;1270;341.44;61.12;392;68.89;15;16.5;1.2;L;80.1;43.28;7.39;1063;50.56;7.77;58.33;21.43;43.28;7.39;50.67;20.98;0.38;7.28;7.66;24.41;6.16;1.52;13.27;203
186312;0YLN;BELM;COAR;261;10/31/2012 12:00 AM;11/6/2012 8:12 PM;1326;1270;361.13;20.65;423.08;29.81;13;13;1.25;L;91.1;54.21;4.11;1141;61.95;9.16;71.11;18.65;54.21;4.11;58.32;19.56;5.05;7.74;12.79;14.46;8.09;2.54;12.52;164
