"ESPT_CD_ID","EMBA_CD_ID","PORT_CD_ID_ORIGEM","PORT_CD_ID_DESTINO","ESPT_TX_NUM_ESCALA","ESPT_DT_QTO_BOLETIM","ESPT_DT_QTP_BOLETIM","ESPT_NR_DIST_NAVEGADA","ESPT_NR_DIST_TABELADA","ESPT_NR_COMB_EXI_MFO","ESPT_NR_OLEO_PESADO","ESPT_NR_COMB_EXI_MDO_MGO","ESPT_NR_OLEO_DIESEL","ESPT_MD_VELOC_TP","ESPT_MD_CONS_FO","ESPT_MD_CONS_DO","ESPT_IN_CARGA_LASTRO","CEVG_NR_TEMPO","CEVG_NR_OLEO_PESADO","CEVG_NR_OLEO_DIESEL","CEVG_NR_DISTANCIA_NAV","CONSUMO_FO_VIAGEM","CONSUMO_DO_VIAGEM","CONSUMO_TOTAL","CONSUMO_MEDIO_VIAGEM","CONSUMO_FO_DCE","CONSUMO_DO_DCE","CONSUMO_TOTAL_DCE","CONSUMO_MEDIO_DCE","CONSUMO_DO_FCE","CONSUMO_FO_FCE","CONSUMO_TOTAL_FCE","CONSUMO_MEDIO_FCE","VELOC_MEDIA_VIAGEM","VELOC_MEDIA_FCE","VELOC_MEDIA_DCE","TEMPO_VIAGEM","VALOR_PORTO","VEREDITO"
"234489","0W5S","FAZE","MAUS","585","12/9/2015 3:30 AM","12/11/2015 10:30 PM","705","703","749.67","97.77","818.12","103.17","12.5","36.5","0","2","66","68.45","5.4","705","68.45","5.4","73.85","9.55","68.45","5.4","73.85","9.55","0","0","0","0","0.48","0","10.68","1483","1910","1"
"234666","6879","FAZE","MAUS","493","12/20/2015 12:30 AM","12/22/2015 12:00 PM","723","723","1004.2","86.3","1069.8","90.8","13.5","31","2.5","2","59.5","64.43","4.42","723","65.6","4.5","70.1","10.31","64.43","4.42","68.85","10.5","0.08","1.17","1.25","0","12.25","0","12.15","59","1910","1"
"235973","1BW2","FAZE","MAUS","321","2/7/2016 10:30 AM","2/10/2016 3:00 AM","717","707","571","157","649","158","13","30","1","2","63","61","1","707","78","1","79","9.08","61","1","62","11.4","0","17","17","0.59","0.33","0","11.22","2200","1910","1"
"237012","6891","FAZE","MAUS","121","2/29/2016 9:30 PM","3/3/2016 10:30 AM","705","704","791.4","130.2","875.6","130.2","13.5","29.5","0","2","60","82","0","705","84.2","0","84.2","8.37","82","0","82","8.6","0","2.2","2.2","0","11.56","0","11.75","61","1910","1"
"237120","1TLP","FAZE","MAUS","25","3/5/2016 2:00 AM","3/7/2016 4:00 PM","704","704","603.8","304.9","680.7","304.9","13.5","36","0.1","2","61","76.9","0","704","76.9","0","76.9","9.15","76.9","0","76.9","9.15","0","0","0","0","0.48","0","11.54","1478","1910","1"
"237895","1U8O","FAZE","MAUS","137","3/30/2016 6:30 PM","4/2/2016 9:30 PM","733","740","807.92","110.7","894.38","110.7","14","34","0","2","74","85.25","0","719","86.46","0","86.46","8.48","85.25","0","85.25","8.43","0","1.21","1.21","11.57","9.77","14","9.72","75","1910","1"
"238056","6891","FAZE","MAUS","127","4/8/2016 11:00 PM","4/11/2016 6:30 PM","703","704","276.2","90","360","90","13.5","29.5","0","2","66.5","83.7","0","703","83.8","0","83.8","8.39","83.7","0","83.7","8.4","0","0.1","0.1","0","0.32","0","10.57","2203","1910","1"
"238041","0W5S","FAZE","MAUS","623","4/16/2016 1:35 PM","4/19/2016 7:30 AM","714","714","820.39","112.3","899.06","113.59","13.2","46.1","0","2","64","75","0","709","78.67","1.29","79.96","8.93","75","0","75","9.45","1.29","3.67","4.96","1.01","10.98","5","11.08","65","1910","1"
"238158","1BW2","FAZE","MAUS","351","4/25/2016 11:00 PM","4/28/2016 7:00 PM","707","707","684","113","754","113","13","30","1","2","67","67","0","707","70","0","70","10.1","67","0","67","10.55","0","3","3","0","10.4","0","10.55","68","1910","1"
"239088","17MJ","FAZE","MAUS","483","5/11/2016 1:00 AM","5/13/2016 9:30 PM","725","725","754","160","850","161","13","30","1","2","67.5","95","1","711","96","1","97","7.47","95","1","96","7.41","0","1","1","14","10.66","28","10.53","68","1910","1"
"240288","1TLP","FAZE","MAUS","49","6/18/2016 8:15 PM","6/21/2016 6:00 PM","712","704","389.4","263.7","476.8","263.7","13.5","36","0.1","2","68.45","87.4","0","712","87.4","0","87.4","8.15","87.4","0","87.4","8.15","0","0","0","0","10.32","0","10.4","69","1910","1"
"240621","7469","FAZE","MAUS","965","7/15/2016 9:42 AM","7/18/2016 6:30 PM","731","731","453.1","130.64","524.3","130.64","12","31","0","2","80.8","71.2","0","731","71.2","0","71.2","10.27","71.2","0","71.2","10.27","0","0","0","0","9.14","0","9.05","80","1910","1"
"241175","1BW2","FAZE","MAUS","363","7/24/2016 8:30 AM","7/26/2016 10:00 AM","656","700","627.5","174.4","714","178.28","13","30","1","2","63","63.5","0","656","86.5","3.88","90.38","7.26","63.5","0","63.5","10.33","3.88","23","26.88","0","13.39","0","10.41","49","1910","1"
"240913","2100","FAZE","MAUS","641","7/24/2016 3:00 PM","7/27/2016 9:48 PM","715","704","438.8","335.2","527.5","335.3","13","29","0.2","2","77.8","88.6","0.1","715","88.7","0.1","88.8","8.05","88.6","0.1","88.7","8.06","0","0.1","0.1","0","9.17","0","9.19","78","1910","1"
"241523","6891","FAZE","MAUS","155","8/7/2016 1:00 AM","8/9/2016 10:00 PM","725","704","524.82","97.57","609.62","97.57","13.5","29.5","0","2","68","84.8","0","725","84.8","0","84.8","8.55","84.8","0","84.8","8.55","0","0","0","0","0.48","0","10.66","1509","1910","1"
"241665","1VAF","FAZE","MAUS","43","8/10/2016 2:00 AM","8/13/2016 3:59 AM","720","704","225.4","202.7","295.4","202.7","13","30","0","2","72.98","69.99","0","720","70","0","70","10.29","69.99","0","69.99","10.29","0","0.01","0.01","0","9.86","0","9.87","73","1910","1"
"241492","1AFA","FAZE","MAUS","179","8/12/2016 3:12 PM","8/16/2016 12:01 AM","723","704","678","84.44","746.6","84.77","13.5","31.5","0.1","2","79.8","67.8","0.33","720","68.6","0.33","68.93","10.49","67.8","0.33","68.13","10.57","0","0.8","0.8","3.75","9.04","15","9.02","80","1910","1"
"241901","139","FAZE","MAUS","1603","8/25/2016 11:00 AM","8/28/2016 3:00 PM","724","724","719","85","779","87","12.3","23","0.5","2","75","60","2","724","60","2","62","11.68","60","2","62","11.68","0","0","0","0","9.53","0","9.65","76","1910","1"
"241925","1W2V","FAZE","MAUS","65","8/30/2016 9:00 PM","9/2/2016 10:00 PM","710","704","724.8","61","811.11","61","13.5","36","0.1","2","71.7","86.1","0","710","86.31","0","86.31","8.23","86.1","0","86.1","8.25","0","0.21","0.21","0","9.73","0","9.9","73","1910","1"
"241919","0F3V","FAZE","MAUS","811","9/2/2016 11:06 PM","9/5/2016 10:00 PM","724","724","581.3","235.86","667.3","236.5","12","26","0.5","2","69.9","85","0.63","713","86","0.64","86.64","8.36","85","0.63","85.63","8.33","0.01","1","1.01","10.89","0.34","0.01","10.2","2158","1910","1"
"243965","0F3V","FAZE","MAUS","831","11/1/2016 6:00 AM","11/3/2016 9:30 PM","710","710","266.8","239.39","350.8","240.31","12","26","0.5","2","62.5","82.94","0.91","698","84","0.92","84.92","8.36","82.94","0.91","83.85","8.32","0.01","1.06","1.07","11.21","0.49","0.01","11.17","1455","1910","1"
"244055","6891","FAZE","MAUS","181","11/3/2016 7:12 PM","11/6/2016 9:12 AM","706","704","613.25","77.5","698.19","77.5","13.5","29.5","0","2","61","84.94","0","706","84.94","0","84.94","8.31","84.94","0","84.94","8.31","0","0","0","0","0.32","0","11.57","2198","1910","1"
"243835","1SS6","FAZE","MAUS","205","11/11/2016 2:00 AM","11/13/2016 6:00 PM","723","725","739.56","242.02","807.78","242.02","13","32","0","2","63","68.22","0","723","68.22","0","68.22","10.6","68.22","0","68.22","10.6","0","0","0","0","11.3","0","11.48","64","1910","1"
"244706","1W72","FAZE","MAUS","63","12/10/2016 1:10 AM","12/12/2016 10:00 PM","740","704","375.64","716.41","449.69","716.61","14.3","34.5","0.1","2","68.83","74","0.2","740","74.05","0.2","74.25","9.97","74","0.2","74.2","9.97","0","0.05","0.05","0","0.5","0","10.75","1484","1910","1"
"245676","09XB","FAZE","MAUS","63","1/14/2017 7:00 AM","1/16/2017 9:30 PM","710","704","456.4","117.8","542.1","117.8","13.5","36","0.1","2","60.5","85.7","0","710","85.7","0","85.7","8.28","85.7","0","85.7","8.28","0","0","0","0","11.45","0","11.74","62","1910","1"
"246644","6826","FAZE","MAUS","1347","2/9/2017 10:00 PM","2/12/2017 5:30 PM","730","730","220.7","113","307.6","113","12","31","0","2","66.5","86.9","0","730","86.9","0","86.9","8.4","86.9","0","86.9","8.4","0","0","0","0","0.34","0","10.98","2179","1910","1"
"246948","1W2V","FAZE","MAUS","97","2/17/2017 3:00 PM","2/20/2017 11:30 PM","710","704","222.6","33.7","308.1","33.7","13.5","36","0.1","2","79.5","85.5","0","700","85.5","0","85.5","8.3","85.5","0","85.5","8.19","0","0","0","0","8.88","20","8.81","80","1910","1"
"247286","3641","FAZE","MAUS","111","3/7/2017 12:48 PM","3/10/2017 10:54 AM","689","704","464.8","400.5","547.92","400.5","13.5","36","0.1","2","70.1","83.12","0","689","83.12","0","83.12","8.29","83.12","0","83.12","8.29","0","0","0","0","0.31","0","9.83","2206","1910","1"
"248869","5933","FAZE","MAUS","295","5/2/2017 7:30 AM","5/5/2017 4:42 AM","716","704","111.3","94","202.8","94.4","13","35","0.1","2","68.2","90.2","0","705","91.5","0.4","91.9","7.79","90.2","0","90.2","7.82","0.4","1.3","1.7","6.47","0.34","0.01","10.34","2133","1910","1"
"249430","7469","FAZE","MAUS","1033","5/15/2017 7:48 AM","5/18/2017 3:48 AM","707","707","609.5","106","674.3","106","12","31","0","2","68","64.8","0","707","64.8","0","64.8","10.91","64.8","0","64.8","10.91","0","0","0","0","10.4","0","10.4","68","1910","1"
"249615","5933","FAZE","MAUS","303","6/6/2017 12:42 AM","6/8/2017 11:00 PM","717","704","66.5","54","151.6","54","13","35","0.1","2","69.3","83.9","0","707","85.1","0","85.1","8.43","83.9","0","83.9","8.43","0","1.2","1.2","8.33","0.48","0.01","10.2","1486","1910","1"
"251464","6826","FAZE","MAUS","1395","8/10/2017 4:54 AM","8/13/2017 3:00 AM","725","725","517","112.1","593.6","112.1","12","31","0","2","70.1","76.6","0","725","76.6","0","76.6","9.46","76.6","0","76.6","9.46","0","0","0","0","10.36","0","10.34","70","1910","1"
"251660","0U8L","FAZE","MAUS","137","8/24/2017 6:54 PM","8/27/2017 6:54 PM","719","704","547.3","185.1","633.6","185.1","12","27.6","0.1","2","72","86.3","0","719","86.3","0","86.3","8.33","86.3","0","86.3","8.33","0","0","0","0","9.99","0","9.99","72","1910","1"
"252247","1UOO","FAZE","MAUS","199","9/6/2017 10:54 AM","9/9/2017 9:30 AM","711","711","158.4","163","235.3","163","13","33","0","2","69","76.9","0","711","76.9","0","76.9","9.25","76.9","0","76.9","9.25","0","0","0","0","0.32","0","10.3","2206","1910","1"
"252428","1VAF","FAZE","MAUS","141","9/10/2017 3:30 PM","9/13/2017 8:00 PM","737","704","82","167.1","153.8","167.1","12","25","0","2","76.5","71.8","0","737","71.8","0","71.8","10.26","71.8","0","71.8","10.26","0","0","0","0","9.7","0","9.63","76","1910","1"
"253004","0W5S","FAZE","MAUS","721","9/18/2017 1:45 AM","9/20/2017 7:30 PM","765","765","732.13","103.28","816.4","106.28","13.7","43.9","0","2","65.75","84.25","0","765","84.27","3","87.27","8.77","84.25","0","84.25","9.08","3","0.02","3.02","0","11.77","0","11.63","65","1910","1"
"260928","1U8O","FAZE","MAUS","297","12/10/2017 7:00 PM","12/13/2017 1:30 PM","725","730","632","167.77","709.03","167.77","14","34","0","2","65.5","77.02","0","725","77.03","0","77.03","9.41","77.02","0","77.02","9.41","0","0.01","0.01","0","0.49","0","11.07","1482","1910","1"
"261620","1UOO","FAZE","MAUS","233","1/7/2018 4:00 AM","1/9/2018 11:48 PM","726","726","646.7","301","727.38","301","13","33","0","2","66","78.4","0","702","80.68","0","80.68","9","78.4","0","78.4","8.95","0","2.28","2.28","10.53","0.48","0.02","10.64","1507","1910","1"
"262349","1TLP","FAZE","MAUS","167","1/24/2018 1:24 AM","1/26/2018 8:48 PM","721","704","624.5","297.3","706.1","297.3","13.5","36","0.1","2","66","75","0","680","81.6","0","81.6","8.84","75","0","75","9.07","0","6.6","6.6","6.21","10.76","41","10.3","67","1910","1"
"262507","6826","FAZE","MAUS","1439","1/31/2018 4:54 PM","2/3/2018 7:00 PM","719","719","461.8","110.1","539.8","110.1","12","31","0","2","74.1","78","0","719","78","0","78","9.22","78","0","78","9.22","0","0","0","0","1","0","9.7","722","1910","1"
"262484","1U8O","FAZE","MAUS","309","2/1/2018 7:00 PM","2/4/2018 11:18 PM","730","735","521.28","126.04","595.49","126.04","14","34","0","2","75.3","74.21","0","730","74.21","0","74.21","9.84","74.21","0","74.21","9.84","0","0","0","0","0.34","0","9.69","2164","1910","1"
"263287","1W5G","FAZE","MAUS","165","2/26/2018 11:13 PM","3/1/2018 11:36 PM","719","704","322.7","318","398.4","318","12","22","0","2","72.4","75.7","0","719","75.7","0","75.7","9.5","75.7","0","75.7","9.5","0","0","0","0","9.99","0","9.93","72","1910","1"
"263969","1AFA","FAZE","MAUS","289","3/7/2018 6:30 PM","3/11/2018 2:00 AM","725","704","919.7","59.8","997.1","60","12","26","0.1","2","79.5","77.4","0.2","725","77.4","0.2","77.6","9.34","77.4","0.2","77.6","9.34","0","0","0","0","0.25","0","9.12","2935","1910","1"
"264064","6826","FAZE","MAUS","1447","3/17/2018 5:30 AM","3/20/2018 11:00 AM","726","726","706","87.5","790.3","87.5","12","31","0","2","77.5","84.3","0","726","84.3","0","84.3","8.61","84.3","0","84.3","8.61","0","0","0","0","9.43","0","9.37","77","1910","1"
"264768","1700","FAZE","MAUS","193","4/7/2018 4:30 PM","4/10/2018 1:30 PM","709","704","560.3","108.1","631.4","109.2","12.5","28.9","0.1","2","68","71.1","0","709","71.1","1.1","72.2","9.82","71.1","0","71.1","9.97","1.1","0","1.1","0","0.32","0","10.43","2205","1910","1"
"265718","09XB","FAZE","MAUS","155","4/26/2018 7:30 PM","4/29/2018 4:00 PM","711","704","373.8","247","471.3","247","12","29","0.1","2","67.5","97.5","0","711","97.5","0","97.5","7.29","97.5","0","97.5","7.29","0","0","0","0","10.46","0","10.53","68","1910","1"
"265943","1HZM","FAZE","MAUS","511","5/10/2018 7:30 PM","5/13/2018 7:15 PM","706","704","284","116","373","118","13","30","1","2","70","87","2","706","89","2","91","7.76","87","2","89","7.93","0","2","2","0","9.94","0","10.09","71","1910","1"
"268110","17MJ","FAZE","MAUS","697","7/5/2018 7:24 PM","7/8/2018 8:00 PM","719","719","896","157","985","157","13","30","1","2","71.6","89","0","706","89","0","89","8.08","89","0","89","7.93","0","0","0","0","0.33","0.01","9.86","2208","1910","1"
"268912","7469","FAZE","MAUS","1173","7/26/2018 10:00 PM","7/30/2018 6:00 AM","714","714","572","193.5","649.7","193.5","12","31","0","2","80","77.7","0","714","77.7","0","77.7","9.19","77.7","0","77.7","9.19","0","0","0","0","8.93","0","8.93","80","1910","1"
"269681","0W5S","FAZE","MAUS","807","8/13/2018 1:12 PM","8/16/2018 7:24 AM","700","704","677.45","188.16","773.63","188.16","14.7","48.8","0","2","65.2","96.17","0","700","96.18","0","96.18","7.28","96.17","0","96.17","7.28","0","0.01","0.01","0","10.61","0","10.74","66","1910","1"
"271200","1TLP","FAZE","MAUS","227","9/17/2018 5:18 PM","9/20/2018 2:24 PM","725","704","622.3","233","705.2","233","13.5","36","0.1","2","68","82.9","0","725","82.9","0","82.9","8.75","82.9","0","82.9","8.75","0","0","0","0","10.51","0","10.66","69","1910","1"
"274064","0ZM9","FAZE","MAUS","139","12/12/2018 4:30 PM","12/15/2018 7:00 PM","723","704","388.2","199.9","460.7","200.1","12","23","0.1","2","73.5","71.7","0.2","709","72.5","0.2","72.7","9.94","71.7","0.2","71.9","9.86","0","0.8","0.8","17.5","9.77","28","9.65","74","1910","1"
"274101","1OA6","FAZE","MAUS","117","1/2/2019 5:16 AM","1/5/2019 10:18 AM","704","704","550","128.8","621.6","128.8","13","30.5","0","2","76","70.4","0","704","71.6","0","71.6","9.83","70.4","0","70.4","10","0","1.2","1.2","0","0.33","0","9.26","2141","1910","1"
"274368","17MT","FAZE","MAUS","55","1/10/2019 5:30 AM","1/13/2019 3:36 AM","724","704","695.3","163.2","773","163.2","13","31.5","0","2","70.1","77.7","0","724","77.7","0","77.7","9.32","77.7","0","77.7","9.32","0","0","0","0","10.34","0","10.33","70","1910","1"
"274889","1CQ3","FAZE","MAUS","81","1/25/2019 6:30 PM","1/28/2019 8:18 PM","714","714","847.7","134.35","937.5","134.35","12.5","27.5","0.1","2","72.8","89.79","0","714","89.8","0","89.8","7.95","89.79","0","89.79","7.95","0","0.01","0.01","0","9.78","0","9.81","73","1910","1"
"274794","25DB","FAZE","MAUS","29","2/2/2019 12:48 AM","2/4/2019 7:36 PM","725","704","626.7","265.7","699.2","265.7","14","34","0.1","2","66.7","72","0","715","72.5","0","72.5","10","72","0","72","9.93","0","0.5","0.5","20","0.51","0.01","10.72","1434","1910","1"
"276009","17HL","FAZE","MAUS","65","2/25/2019 4:42 AM","2/28/2019 8:00 AM","735","704","401","164.7","481.3","164.7","13","31.5","0","2","73.4","80.3","0","735","80.3","0","80.3","9.15","80.3","0","80.3","9.15","0","0","0","0","9.8","0","10.01","75","1910","1"
"288163","0RRF","FLZA","ARAP","897","9/20/2019 6:30 AM","9/22/2019 8:00 AM","680","680","731.8","77","785.6","77","14.5","39.5","0","2","24","26.6","0","308","53.8","0","53.8","12.64","26.6","0","26.6","11.58","0","27.2","27.2","13.68","13.88","14.88","12.83","49","1949","1"
"111413","6810","FLZA","BELM","457","5/3/2009 4:00 PM","5/5/2009 10:00 PM","712","712","1232.3","93","1307.8","93.5","14.5","39","0","2","5.48","6.2","0","80","75.5","0.5","76","9.37","6.2","0","6.2","12.9","0.5","69.3","69.8","9.05","0.48","0.43","14.6","1470","1959","1"
"115631","6810","FLZA","BELM","491","7/12/2009 4:00 PM","7/14/2009 4:30 PM","705","705","808.8","95.6","884.6","95.6","14.5","39","0","2","5.5","7.3","0","80","75.8","0","75.8","9.3","7.3","0","7.3","10.96","0","68.5","68.5","9.12","14.69","14.71","14.55","48","1959","1"
"118728","6810","FLZA","BELM","515","9/21/2009 9:12 PM","9/24/2009 2:36 AM","704","704","426.5","63.5","499.3","63.5","14.5","39","0","2","5.98","8.7","0","80","72.8","0","72.8","9.67","8.7","0","8.7","9.2","0","64.1","64.1","9.73","13.28","13.27","13.38","53","1959","1"
"121030","121","FLZA","BELM","1295","10/1/2009 5:30 AM","10/3/2009 11:30 AM","704","700","345","62","393","70","12","20","3","2","7.5","5","1","82","48","8","56","12.57","5","1","6","13.67","7","43","50","12.44","0.5","0.44","10.93","1422","1959","1"
"121880","129","FLZA","BELM","1017","10/14/2009 7:10 AM","10/16/2009 11:00 AM","688","687","769","96","805","104","12","23","4","2","7","4.5","1","86","36","8","44","15.64","4.5","1","5.5","15.64","7","31.5","38.5","15.64","13.49","13.68","12.29","51","1959","1"
"130330","6810","FLZA","BELM","545","12/14/2009 5:00 PM","12/16/2009 5:30 PM","705","705","1081.52","69.5","1155.02","69.5","14.5","39","0","2","5.8","9","0","80","73.5","0","73.5","9.59","9","0","9","8.89","0","64.5","64.5","9.69","14.69","14.81","13.79","48","1959","1"
"131310","131","FLZA","BELM","1003","12/20/2009 5:00 AM","12/23/2009 2:30 AM","785","780","590","138","635","144","","","","2","4.67","3","1.7","63","45","6","51","15.39","3","1.7","4.7","13.4","4.3","42","46.3","15.59","11.38","11.22","13.49","69","1959","1"
"135408","6810","FLZA","BELM","563","1/8/2010 9:30 PM","1/10/2010 9:30 PM","705","705","587.5","46","652.6","46","14.5","39","0","2","5.1","7.4","0","80","65.1","0","65.1","10.83","7.4","0","7.4","10.81","0","57.7","57.7","10.83","0.48","0.43","15.69","1464","1959","1"
"138416","125","FLZA","BELM","1275","2/5/2010 9:00 PM","2/7/2010 11:30 PM","673","687","355","133","394","140","12","20","3.5","2","5.83","0.64","5.39","81","39","7","46","14.63","0.64","5.39","6.03","13.43","1.61","38.36","39.97","14.81","0.46","0.41","13.89","1466","1959","1"
"149758","138","FLZA","BELM","1087","9/12/2010 4:00 AM","9/14/2010 7:30 AM","690","687","707","124","755","124","12.3","23","0.5","2","5.68","5.19","0","70","48","0","48","14.38","5.19","0","5.19","13.49","0","42.81","42.81","14.48","13.53","13.68","12.32","51","1959","1"
"150819","132","FLZA","BELM","1119","10/14/2010 11:00 PM","10/17/2010 9:00 AM","679","699","740","127","784","140","12","23","1","2","6.83","5","2","70","44","13","57","11.91","5","2","7","10","11","39","50","12.18","11.71","11.9","10.25","58","1959","1"
"151554","138","FLZA","BELM","1099","10/27/2010 6:00 AM","10/29/2010 8:30 AM","687","687","297","167","345","168","12.3","23","0.5","2","5.55","5.65","0.12","70","48","1","49","14.02","5.65","0.12","5.77","12.13","0.88","42.35","43.23","14.27","13.74","13.88","12.61","50","1959","1"
"152814","129","FLZA","BELM","1139","12/5/2010 8:10 PM","12/8/2010 2:00 AM","707","687","515","166","555","177","12","23","4","2","6","5.75","2.19","73","40","11","51","13.86","5.75","2.19","7.94","9.19","8.81","34.25","43.06","14.72","0.32","0.29","12.17","2189","1959","1"
"153531","0L4J","FLZA","BELM","31","12/16/2010 9:00 AM","12/18/2010 7:30 AM","699","728","451","55.5","504.4","55.5","14","34.5","0","2","6.5","6.3","0","92","53.4","0","53.4","13.09","6.3","0","6.3","14.6","0","47.1","47.1","12.89","15.2","15.37","14.15","46","1959","1"
"166223","132","FLZA","BELM","1201","7/4/2011 6:00 PM","7/8/2011 7:00 AM","710","728","829","97","855","104","12","23","1","2","7.66","7.35","1.27","72","26","7","33","21.52","7.35","1.27","8.62","8.35","5.73","18.65","24.38","26.17","0.24","0.22","9.4","2917","1959","1"
"166830","131","FLZA","BELM","1197","7/15/2011 10:00 AM","7/17/2011 6:30 PM","696","728","807.89","151.05","854.97","153.38","12","23","1","2","6.5","4.6","0.19","79","47.08","2.33","49.41","14.09","4.6","0.19","4.79","16.49","2.14","42.48","44.62","13.83","12.43","12.46","12.15","56","1959","1"
"170187","1452","FLZA","BELM","109","10/5/2011 11:30 AM","10/7/2011 1:50 PM","700","728","408","68.6","463.8","68.6","13.5","28","2.5","2","6.33","7.1","0","79","55.8","0","55.8","12.54","7.1","0","7.1","11.13","0","48.7","48.7","12.75","0.48","0.43","12.48","1466","1959","1"
"170019","6810","FLZA","BELM","787","10/13/2011 8:00 PM","10/16/2011 3:18 AM","705","705","687.5","74.5","760.6","74.5","14","37","0","2","5.68","7.9","0","80","73.1","0","73.1","9.64","7.9","0","7.9","10.13","0","65.2","65.2","9.59","12.82","12.67","14.08","55","1959","1"
